model_name,callsign,measure,order,aic
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 0, 1)",2292.641410461193
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 0, 2)",2284.335063549744
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 0, 3)",2286.280679079491
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 1, 0)",2336.614186949715
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 1, 1)",2282.049985261845
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 1, 2)",2281.341251243232
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 1, 3)",2283.3450617519884
cleveland_oh-wspd,"Cleveland, OH",wspd,"(3, 2, 0)",2508.35907999313
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 0, 0)",2395.604014306062
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 0, 1)",2248.5507994162745
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 0, 2)",2231.1841086493287
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 1, 0)",2314.0741311379898
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 1, 1)",2314.113154688437
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 1, 2)",2245.073762146665
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 1, 3)",2232.4456094919487
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 2, 0)",2574.152648165648
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 2, 1)",2316.5800581391995
cleveland_oh-pres,"Cleveland, OH",pres,"(0, 2, 2)",2316.889098383746
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 0, 0)",2244.14508259499
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 0, 1)",2230.426735181929
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 0, 2)",2231.6936560747217
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 0, 3)",2232.4210321336277
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 1, 0)",2315.3157852705413
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 1, 1)",2245.0734202245285
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 1, 2)",2231.5634364528
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 1, 3)",2232.8742760531277
cleveland_oh-pres,"Cleveland, OH",pres,"(1, 2, 0)",2515.262763991022
cleveland_oh-pres,"Cleveland, OH",pres,"(2, 0, 0)",2231.029371849091
cleveland_oh-pres,"Cleveland, OH",pres,"(2, 0, 1)",2232.025423560035
cleveland_oh-pres,"Cleveland, OH",pres,"(2, 1, 0)",2286.7347500335127
cleveland_oh-pres,"Cleveland, OH",pres,"(2, 1, 1)",2232.2439330058805
cleveland_oh-pres,"Cleveland, OH",pres,"(2, 1, 2)",2233.2035034626906
cleveland_oh-pres,"Cleveland, OH",pres,"(2, 1, 3)",2234.7989438121404
cleveland_oh-pres,"Cleveland, OH",pres,"(2, 2, 0)",2468.434890988822
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 0, 0)",2231.1915761287228
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 0, 1)",2230.097074219031
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 0, 2)",2230.2012074501054
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 1, 0)",2266.11114336185
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 1, 1)",2232.318276118336
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 1, 2)",2234.8735011367726
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 2, 0)",2426.19167554442
cleveland_oh-pres,"Cleveland, OH",pres,"(3, 2, 1)",2269.8420635757566
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 0, 0)",2500.7442814666256
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 0, 1)",2133.2259780197473
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 1, 0)",1791.5232445906897
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 1, 1)",1783.3970457938544
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 1, 2)",1744.8225679144246
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 1, 3)",1722.8814564809172
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 2, 0)",1995.2908895858634
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 2, 1)",1795.5023843881065
columbia_sc-tavg,"Columbia, SC",tavg,"(0, 2, 2)",1786.9837781299266
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 0, 0)",1786.2307965183331
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 0, 1)",1770.9159476464415
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 0, 2)",1749.1435973808757
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 0, 3)",1729.113379738887
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 1, 0)",1789.3415882541603
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 1, 1)",1776.7252422220931
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 1, 2)",1724.4875754385819
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 1, 3)",1724.0337130769094
columbia_sc-tavg,"Columbia, SC",tavg,"(1, 2, 0)",1972.0616819433453
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 0, 0)",1779.982877095496
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 0, 1)",1767.492614104809
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 0, 3)",1730.3562474973014
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 1, 0)",1747.3577902284364
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 1, 1)",1727.3494488403426
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 1, 2)",1724.6646347390292
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 1, 3)",1725.937269260504
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 2, 0)",1906.7003005608485
columbia_sc-tavg,"Columbia, SC",tavg,"(2, 2, 2)",1733.3813199894028
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 0, 0)",1746.6181589551356
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 0, 1)",1733.5315882320783
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 0, 2)",1730.9756452903857
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 0, 3)",1731.4908004216736
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 1, 0)",1744.8111482767486
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 1, 1)",1724.7643718780714
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 1, 2)",1726.411234513393
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 1, 3)",1727.7149975528919
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 2, 0)",1871.5107599129917
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 2, 1)",1749.432319380393
columbia_sc-tavg,"Columbia, SC",tavg,"(3, 2, 2)",1730.898801096393
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 0, 0)",2593.917322621219
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 0, 1)",2243.7555831950585
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 1, 0)",1943.310690035778
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 1, 1)",1941.957019083357
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 1, 2)",1900.8238544888393
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 1, 3)",1885.1704846215505
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 2, 0)",2163.23705995022
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 2, 1)",1946.8786039778665
columbia_sc-tmin,"Columbia, SC",tmin,"(0, 2, 2)",1945.2602065524225
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 0, 0)",1936.1927383069142
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 0, 1)",1929.0465719843119
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 0, 2)",1905.6236335893352
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 0, 3)",1891.6739909141706
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 1, 0)",1943.9069719634958
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 1, 1)",1934.6735115559632
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 1, 2)",1884.1067444823027
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 1, 3)",1885.7960790972934
columbia_sc-tmin,"Columbia, SC",tmin,"(1, 2, 0)",2129.762696582582
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 0, 0)",1933.8154842846188
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 0, 1)",1924.2778969859796
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 0, 2)",1890.7302679508502
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 0, 3)",1892.4062174329802
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 1, 0)",1910.2970238244784
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 1, 1)",1888.088890788516
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 1, 2)",1885.8507298567679
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 2, 0)",2060.1383748672815
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 2, 1)",1914.3605574550932
columbia_sc-tmin,"Columbia, SC",tmin,"(2, 2, 2)",1892.5228082994645
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 0, 0)",1908.6501875715999
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 0, 1)",1894.65036162711
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 0, 2)",1892.462894911725
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 1, 0)",1909.732777266735
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 1, 1)",1886.828842418803
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 1, 2)",1887.8315169860125
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 1, 3)",1886.6954340024422
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 2, 0)",2030.1439537396209
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 2, 1)",1913.9517296720344
columbia_sc-tmin,"Columbia, SC",tmin,"(3, 2, 2)",1890.4150029056054
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 0, 0)",2482.989493898418
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 0, 1)",2187.322264059929
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 0, 2)",2069.621322881473
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 1, 0)",1945.6793410994574
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 1, 1)",1946.1804228191663
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 1, 2)",1908.1665819634732
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 1, 3)",1893.4564901988474
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 2, 0)",2207.8860257633046
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 2, 1)",1949.2004535447857
columbia_sc-tmax,"Columbia, SC",tmax,"(0, 2, 2)",1949.8763550607446
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 0, 0)",1932.1333168039876
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 0, 1)",1934.0412210029726
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 0, 2)",1913.2642744678717
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 0, 3)",1899.5874010582957
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 1, 0)",1946.859461903364
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 1, 1)",1902.118027318257
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 1, 2)",1892.966257248972
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 1, 3)",1894.0577584997163
columbia_sc-tmax,"Columbia, SC",tmax,"(1, 2, 0)",2140.259351863857
columbia_sc-tmax,"Columbia, SC",tmax,"(2, 0, 0)",1934.0756968363958
columbia_sc-tmax,"Columbia, SC",tmax,"(2, 0, 1)",1908.416957759253
columbia_sc-tmax,"Columbia, SC",tmax,"(2, 1, 0)",1931.4315872492903
columbia_sc-tmax,"Columbia, SC",tmax,"(2, 1, 1)",1891.6021768692367
columbia_sc-tmax,"Columbia, SC",tmax,"(2, 1, 2)",1893.4343121123773
columbia_sc-tmax,"Columbia, SC",tmax,"(2, 1, 3)",1895.0051609155191
columbia_sc-tmax,"Columbia, SC",tmax,"(2, 2, 0)",2093.475628826538
columbia_sc-tmax,"Columbia, SC",tmax,"(3, 0, 0)",1925.4951992694564
columbia_sc-tmax,"Columbia, SC",tmax,"(3, 1, 0)",1923.1859849342825
columbia_sc-tmax,"Columbia, SC",tmax,"(3, 1, 1)",1893.4875010254655
columbia_sc-tmax,"Columbia, SC",tmax,"(3, 1, 2)",1894.8736956968837
columbia_sc-tmax,"Columbia, SC",tmax,"(3, 1, 3)",1896.9616714002286
columbia_sc-tmax,"Columbia, SC",tmax,"(3, 2, 0)",2062.193753633211
columbia_sc-tmax,"Columbia, SC",tmax,"(3, 2, 1)",1927.5005413485296
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 0, 0)",2529.4536314537427
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 0, 1)",2528.4911909388393
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 0, 2)",2530.456116466078
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 0, 3)",2526.092992252552
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 1, 0)",2738.008697476177
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 1, 1)",2530.467750170705
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 2, 0)",3116.7445622127225
columbia_sc-prcp,"Columbia, SC",prcp,"(0, 2, 1)",2739.369860499698
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 0, 0)",2528.503462601523
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 0, 1)",2529.51592067705
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 1, 0)",2655.9184403826603
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 1, 1)",2530.4076077088284
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 1, 2)",2529.5770633374914
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 1, 3)",2531.546755101919
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 2, 0)",2943.3466727599293
columbia_sc-prcp,"Columbia, SC",prcp,"(1, 2, 3)",2539.155346607424
columbia_sc-prcp,"Columbia, SC",prcp,"(2, 0, 0)",2530.492805544075
columbia_sc-prcp,"Columbia, SC",prcp,"(2, 0, 1)",2531.4957542747743
columbia_sc-prcp,"Columbia, SC",prcp,"(2, 1, 0)",2596.708652096031
columbia_sc-prcp,"Columbia, SC",prcp,"(2, 1, 1)",2532.4034751370395
columbia_sc-prcp,"Columbia, SC",prcp,"(2, 1, 2)",2531.540389144115
columbia_sc-prcp,"Columbia, SC",prcp,"(2, 1, 3)",2527.9522324902755
columbia_sc-prcp,"Columbia, SC",prcp,"(2, 2, 0)",2809.066458158517
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 0, 0)",2526.7795599905658
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 0, 1)",2528.618111185322
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 0, 2)",2530.5887122875156
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 0, 3)",2531.7907059077825
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 1, 0)",2587.4761724765276
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 1, 1)",2528.277653342891
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 1, 2)",2530.1487070179246
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 1, 3)",2532.1128057665646
columbia_sc-prcp,"Columbia, SC",prcp,"(3, 2, 0)",2753.0123406352864
columbia_sc-snow,"Columbia, SC",snow,"(0, 0, 0)",1993.1326104977893
columbia_sc-snow,"Columbia, SC",snow,"(0, 0, 1)",1748.035709256917
columbia_sc-snow,"Columbia, SC",snow,"(0, 1, 0)",1990.6815660287384
columbia_sc-snow,"Columbia, SC",snow,"(0, 1, 1)",1992.6815660287384
columbia_sc-snow,"Columbia, SC",snow,"(0, 1, 2)",1749.634335274829
columbia_sc-snow,"Columbia, SC",snow,"(0, 1, 3)",1751.6305565005705
columbia_sc-snow,"Columbia, SC",snow,"(0, 2, 0)",2237.8347012958056
columbia_sc-snow,"Columbia, SC",snow,"(0, 2, 1)",1994.1192479788729
columbia_sc-snow,"Columbia, SC",snow,"(1, 0, 0)",1891.749967266568
columbia_sc-snow,"Columbia, SC",snow,"(1, 0, 1)",1750.039292633133
columbia_sc-snow,"Columbia, SC",snow,"(1, 0, 2)",1750.9893364236011
columbia_sc-snow,"Columbia, SC",snow,"(1, 0, 3)",1752.9874718795563
columbia_sc-snow,"Columbia, SC",snow,"(1, 1, 0)",1992.6815660287384
columbia_sc-snow,"Columbia, SC",snow,"(1, 1, 1)",1994.6815660287384
columbia_sc-snow,"Columbia, SC",snow,"(1, 1, 2)",1751.630581927368
columbia_sc-snow,"Columbia, SC",snow,"(1, 2, 0)",2216.4715735606396
columbia_sc-snow,"Columbia, SC",snow,"(1, 2, 1)",1996.1165092915915
columbia_sc-snow,"Columbia, SC",snow,"(2, 0, 0)",1850.3191183896906
columbia_sc-snow,"Columbia, SC",snow,"(2, 0, 1)",1752.0299818309727
columbia_sc-snow,"Columbia, SC",snow,"(2, 0, 2)",1752.987463423922
columbia_sc-snow,"Columbia, SC",snow,"(2, 1, 0)",1890.537025916176
columbia_sc-snow,"Columbia, SC",snow,"(2, 1, 1)",1892.5370259161748
columbia_sc-snow,"Columbia, SC",snow,"(2, 1, 2)",1753.6264969986676
columbia_sc-snow,"Columbia, SC",snow,"(2, 2, 0)",2057.35593950584
columbia_sc-snow,"Columbia, SC",snow,"(2, 2, 1)",1895.0638184141958
columbia_sc-snow,"Columbia, SC",snow,"(3, 0, 0)",1829.491130622468
columbia_sc-snow,"Columbia, SC",snow,"(3, 0, 1)",1754.0337438466213
columbia_sc-snow,"Columbia, SC",snow,"(3, 0, 2)",1754.9856355779966
columbia_sc-snow,"Columbia, SC",snow,"(3, 1, 0)",1892.5370259161746
columbia_sc-snow,"Columbia, SC",snow,"(3, 1, 1)",1894.5370259161748
columbia_sc-snow,"Columbia, SC",snow,"(3, 1, 2)",1755.6225038095376
columbia_sc-snow,"Columbia, SC",snow,"(3, 2, 0)",2049.2142402247546
columbia_sc-snow,"Columbia, SC",snow,"(3, 2, 1)",1897.0610768345325
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 0, 0)",4521.907427752032
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 0, 1)",4501.26599599494
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 0, 2)",4498.978284201099
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 0, 3)",4500.9658730255815
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 1, 0)",4651.9512653114025
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 1, 1)",4512.115413697551
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 1, 2)",4495.769606375477
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 2, 0)",5011.157534679201
columbia_sc-wdir,"Columbia, SC",wdir,"(0, 2, 1)",4648.072012276227
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 0, 0)",4498.129079613787
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 0, 1)",4499.87856900931
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 0, 2)",4500.972238121738
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 1, 0)",4594.172999300883
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 1, 1)",4493.626077599024
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 1, 2)",4495.528863383164
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 1, 3)",4496.583074565458
columbia_sc-wdir,"Columbia, SC",wdir,"(1, 2, 0)",4832.99158244926
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 0, 0)",4499.786554414644
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 0, 1)",4501.796369144235
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 0, 2)",4501.637970668977
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 0, 3)",4504.726269801124
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 1, 0)",4577.2900346175065
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 1, 1)",4495.4797751322385
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 1, 2)",4496.932914054298
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 1, 3)",4495.048302940364
columbia_sc-wdir,"Columbia, SC",wdir,"(2, 2, 0)",4762.826363721842
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 0, 0)",4501.0167320337205
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 0, 1)",4502.921294250605
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 0, 2)",4505.401074080202
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 0, 3)",4496.168666090715
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 1, 0)",4563.658745027833
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 1, 1)",4496.267115549577
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 1, 2)",4499.002752103706
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 1, 3)",4495.072500997685
columbia_sc-wdir,"Columbia, SC",wdir,"(3, 2, 0)",4730.62546825022
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 0, 0)",2064.4638990703424
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 0, 1)",1998.893938064697
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 0, 2)",1994.123805000074
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 0, 3)",1994.1566215173289
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 1, 0)",2088.6221416960525
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 1, 1)",1997.54435714475
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 1, 2)",1968.0154849776343
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 1, 3)",1969.8024276750339
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 2, 0)",2421.495484097274
columbia_sc-wspd,"Columbia, SC",wspd,"(0, 2, 1)",2091.4419621007473
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 0, 0)",1988.3015819659095
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 0, 1)",1990.260794572253
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 0, 2)",1973.866207941922
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 1, 0)",2061.027925859835
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 1, 1)",1970.489827110681
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 1, 2)",1969.8323200892085
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 1, 3)",1971.7475065088283
columbia_sc-wspd,"Columbia, SC",wspd,"(1, 2, 0)",2296.818834272405
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 0, 0)",1990.2796741201832
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 0, 1)",1976.4362752666352
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 0, 2)",1975.7254898058322
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 0, 3)",1977.6376685911162
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 1, 0)",2032.6558951618936
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 1, 1)",1969.5719991452863
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 1, 2)",1971.5632167596445
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 1, 3)",1973.4815181349934
columbia_sc-wspd,"Columbia, SC",wspd,"(2, 2, 0)",2222.5191276767373
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 0, 0)",1988.692100048739
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 0, 1)",1975.400846819614
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 0, 2)",1977.370430018035
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 0, 3)",1978.4168859512913
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 1, 0)",2017.4670211270072
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 1, 1)",1971.5646478479184
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 1, 2)",1973.5048716938095
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 1, 3)",1973.8223043504
columbia_sc-wspd,"Columbia, SC",wspd,"(3, 2, 0)",2175.9091560555944
columbia_sc-pres,"Columbia, SC",pres,"(0, 0, 0)",2268.4188013529038
columbia_sc-pres,"Columbia, SC",pres,"(0, 0, 1)",2034.7566101896025
columbia_sc-pres,"Columbia, SC",pres,"(0, 1, 0)",2112.5019502750883
columbia_sc-pres,"Columbia, SC",pres,"(0, 1, 1)",2097.2920700653212
columbia_sc-pres,"Columbia, SC",pres,"(0, 1, 2)",2020.174641072271
columbia_sc-pres,"Columbia, SC",pres,"(0, 1, 3)",1982.799835527701
columbia_sc-pres,"Columbia, SC",pres,"(0, 2, 0)",2321.279531550933
columbia_sc-pres,"Columbia, SC",pres,"(0, 2, 1)",2115.5531239267716
columbia_sc-pres,"Columbia, SC",pres,"(0, 2, 2)",2099.7183067843803
columbia_sc-pres,"Columbia, SC",pres,"(1, 0, 0)",2055.6698305497457
columbia_sc-pres,"Columbia, SC",pres,"(1, 0, 1)",1993.083504825461
columbia_sc-pres,"Columbia, SC",pres,"(1, 0, 2)",1987.7707193309743
columbia_sc-pres,"Columbia, SC",pres,"(1, 0, 3)",1987.1638362642066
columbia_sc-pres,"Columbia, SC",pres,"(1, 1, 0)",2111.779923793396
columbia_sc-pres,"Columbia, SC",pres,"(1, 1, 1)",2082.3605154613024
columbia_sc-pres,"Columbia, SC",pres,"(1, 1, 2)",1990.2806559921337
columbia_sc-pres,"Columbia, SC",pres,"(1, 1, 3)",1983.5442530871996
columbia_sc-pres,"Columbia, SC",pres,"(1, 2, 0)",2309.0634096113927
columbia_sc-pres,"Columbia, SC",pres,"(1, 2, 1)",2114.644451424627
columbia_sc-pres,"Columbia, SC",pres,"(2, 0, 0)",2023.5117332001216
columbia_sc-pres,"Columbia, SC",pres,"(2, 0, 1)",1994.6268211713527
columbia_sc-pres,"Columbia, SC",pres,"(2, 0, 2)",1995.6591672560016
columbia_sc-pres,"Columbia, SC",pres,"(2, 0, 3)",1983.6423300375077
columbia_sc-pres,"Columbia, SC",pres,"(2, 1, 0)",2019.9992217968409
columbia_sc-pres,"Columbia, SC",pres,"(2, 1, 1)",2021.9966549559945
columbia_sc-pres,"Columbia, SC",pres,"(2, 1, 2)",1991.4534894663088
columbia_sc-pres,"Columbia, SC",pres,"(2, 1, 3)",1983.619331268886
columbia_sc-pres,"Columbia, SC",pres,"(2, 2, 0)",2175.0413001093493
columbia_sc-pres,"Columbia, SC",pres,"(2, 2, 1)",2023.9668958665868
columbia_sc-pres,"Columbia, SC",pres,"(2, 2, 2)",2025.9508523310442
columbia_sc-pres,"Columbia, SC",pres,"(3, 0, 0)",1986.8020652746322
columbia_sc-pres,"Columbia, SC",pres,"(3, 0, 1)",1984.4481360928946
columbia_sc-pres,"Columbia, SC",pres,"(3, 0, 2)",1980.7288719715657
columbia_sc-pres,"Columbia, SC",pres,"(3, 0, 3)",1982.7051004777104
columbia_sc-pres,"Columbia, SC",pres,"(3, 1, 0)",2021.9980144922451
columbia_sc-pres,"Columbia, SC",pres,"(3, 1, 1)",1985.5384943140662
